file,defect_ratio,line_count,circle_count,quality_score
20250929_defect_01.jpg,0.538806458333333,56,37,50.1589808333333
20250929_defect_02.jpg,0.539542875,56,33,50.1402858333333
20250929_defect_03.jpg,0.539498083333333,63,31,50.29114
20250929_defect_04.jpg,0.54050875,72,42,50.8175391666667
